tag,arm,task,n_ops,seed,position,window_k,natural_window,pr,null_mean,z,ratio,cos_consecutive
untrained_count_ones_n16_ns128_seed0,untrained,count_ones,16,0,last,30,43,22.80788277572874,29.83418867242773,-575.1463704612709,0.7644881188543067,-0.3636548126755245
untrained_count_ones_n16_ns128_seed0,untrained,count_ones,16,0,last,41,43,29.565792932326456,40.68604824341104,-594.6032655010296,0.7266813615184299,-0.3673841757963034
untrained_track_n16_ns128_seed1,untrained,track,16,1,last,10,43,7.839445398132701,9.981593613500841,-486.9008846636051,0.7853901592957334,-0.3853800380037684
untrained_track_n16_ns128_seed1,untrained,track,16,1,last,15,43,11.520923098491874,14.959828476839263,-817.4773750058825,0.770124010200285,-0.39133674074584757
untrained_track_n16_ns128_seed1,untrained,track,16,1,last,20,43,15.008826089979527,19.928054526044242,-588.243283655713,0.7531505933187954,-0.4039501942325575
untrained_track_n16_ns128_seed1,untrained,track,16,1,last,30,43,21.619544208253213,29.83418867242773,-672.4191940489534,0.7246566831640924,-0.4218712818851162
untrained_track_n16_ns128_seed1,untrained,track,16,1,last,41,43,29.00020404994632,40.68604824341104,-624.845466510487,0.7127800634863279,-0.41776360802813856
untrained_local_n16_ns128_seed1,untrained,local,16,1,last,10,43,7.99134310038356,9.981593613500841,-452.3752038196202,0.8006079399560686,-0.37150762326227427
untrained_local_n16_ns128_seed1,untrained,local,16,1,last,15,43,11.796478456625195,14.959828476839263,-751.9738946676463,0.7885436972013715,-0.3765723840649254
untrained_local_n16_ns128_seed1,untrained,local,16,1,last,20,43,15.485189721032043,19.928054526044242,-531.2795320864407,0.7770547647184647,-0.38094769857134664
untrained_local_n16_ns128_seed1,untrained,local,16,1,last,30,43,21.93843986184479,29.83418867242773,-646.3156226395109,0.7353456164913221,-0.3951531973027218
untrained_local_n16_ns128_seed1,untrained,local,16,1,last,41,43,28.11893183494172,40.68604824341104,-671.9673465553394,0.6911197584664783,-0.4061389253403574
untrained_count_ones_n16_ns128_seed1,untrained,count_ones,16,1,last,10,43,8.15790480374705,9.981593613500841,-414.51645990220976,0.8172948248176405,-0.35090679456653934
untrained_count_ones_n16_ns128_seed1,untrained,count_ones,16,1,last,15,43,12.048116404308178,14.959828476839263,-692.1559275264251,0.805364608488728,-0.35281619054654306
untrained_count_ones_n16_ns128_seed1,untrained,count_ones,16,1,last,20,43,15.856139250312546,19.928054526044242,-486.92124053512026,0.7956692024095953,-0.3569183200033413
untrained_count_ones_n16_ns128_seed1,untrained,count_ones,16,1,last,30,43,22.8835063307478,29.83418867242773,-568.9561171716973,0.7670229139462527,-0.3702569195952675
untrained_count_ones_n16_ns128_seed1,untrained,count_ones,16,1,last,41,43,29.84227101082998,40.68604824341104,-579.8199027347289,0.7334767641303879,-0.38832996264065145
untrained_track_n32_ns128_seed0,untrained,track,32,0,last,10,42,8.10166844482041,9.981593613500841,-427.2987373913214,0.811660818755665,-0.3532183405694936
untrained_track_n32_ns128_seed0,untrained,track,32,0,last,15,42,12.012903614374313,14.959828476839263,-700.5265152323315,0.8030107853825085,-0.3528953821083296
untrained_track_n32_ns128_seed0,untrained,track,32,0,last,20,42,15.732828765619548,19.928054526044242,-501.666757107027,0.7894814190245266,-0.35648281197721204
untrained_track_n32_ns128_seed0,untrained,track,32,0,last,30,42,22.712938192663167,29.83418867242773,-582.9181687786167,0.7613057101047999,-0.3430018700420993
untrained_track_n32_ns128_seed0,untrained,track,32,0,last,41,42,29.53363167084747,40.68604824341104,-596.3229374476778,0.725890887563167,-0.3337687772797504
untrained_local_n32_ns128_seed0,untrained,local,32,0,last,10,41,8.137758094788866,9.981593613500841,-419.09571839815555,0.8152764388025123,-0.35430834123906924
untrained_local_n32_ns128_seed0,untrained,local,32,0,last,15,41,12.036588223670952,14.959828476839263,-694.8963422250239,0.804593999343371,-0.35613868820442696
untrained_local_n32_ns128_seed0,untrained,local,32,0,last,20,41,15.883891722834251,19.928054526044242,-483.6025888851895,0.7970618357188546,-0.35433497718937934
untrained_local_n32_ns128_seed0,untrained,local,32,0,last,30,41,22.606577384138376,29.83418867242773,-591.6244553937638,0.7577406455510891,-0.35854254879984626
untrained_local_n32_ns128_seed0,untrained,local,32,0,last,41,41,29.325339422941887,40.68604824341104,-607.4603841445854,0.720771386975166,-0.3681418652270901
untrained_count_ones_n32_ns128_seed0,untrained,count_ones,32,0,last,10,43,8.169913312340949,9.981593613500841,-411.78697861986296,0.8184978900854608,-0.3464160774021968
untrained_count_ones_n32_ns128_seed0,untrained,count_ones,32,0,last,15,43,12.059005264515257,14.959828476839263,-689.5674885089009,0.806092481821229,-0.3507008070689312
untrained_count_ones_n32_ns128_seed0,untrained,count_ones,32,0,last,20,43,15.818768672874507,19.928054526044242,-491.3900289782625,0.7937939276611646,-0.35860439306146147
untrained_count_ones_n32_ns128_seed0,untrained,count_ones,32,0,last,30,43,22.64639364745656,29.83418867242773,-588.3652492519501,0.7590752306392025,-0.37706186611791187
untrained_count_ones_n32_ns128_seed0,untrained,count_ones,32,0,last,41,43,29.8081094249393,40.68604824341104,-581.6465326058114,0.7326371253017088,-0.37975320927277467
untrained_track_n32_ns128_seed1,untrained,track,32,1,last,10,41,8.256058948919481,9.981593613500841,-392.2064536314049,0.8271283392816706,-0.3389375341484333
untrained_track_n32_ns128_seed1,untrained,track,32,1,last,15,41,12.246832754383908,14.959828476839263,-644.918186920511,0.8186479392691164,-0.33870121363189415
untrained_track_n32_ns128_seed1,untrained,track,32,1,last,20,41,16.022137295814723,19.928054526044242,-467.0711285438287,0.8039990694964818,-0.3482016993039407
untrained_track_n32_ns128_seed1,untrained,track,32,1,last,30,41,22.685477949732594,29.83418867242773,-585.165958625188,0.7603852814237292,-0.3626707081563174
untrained_track_n32_ns128_seed1,untrained,track,32,1,last,41,41,29.01756240676843,40.68604824341104,-623.9173101542322,0.7132067049905179,-0.37843177455433114
untrained_local_n32_ns128_seed1,untrained,local,32,1,last,10,42,8.002525179159967,9.981593613500841,-449.83356640650817,0.8017282098457666,-0.3708692446564887
untrained_local_n32_ns128_seed1,untrained,local,32,1,last,15,42,11.820138446839087,14.959828476839263,-746.3495739711542,0.7901252654827541,-0.37246027370906937
untrained_local_n32_ns128_seed1,untrained,local,32,1,last,20,42,15.472539175233146,19.928054526044242,-532.7922893607772,0.7764199538400438,-0.37623053508629994
untrained_local_n32_ns128_seed1,untrained,local,32,1,last,30,42,21.579803071810066,29.83418867242773,-675.6722505937903,0.7233246162230571,-0.384608437573209
untrained_local_n32_ns128_seed1,untrained,local,32,1,last,41,42,27.311607533669104,40.68604824341104,-715.135210280243,0.6712769785424448,-0.38842404452533075
untrained_count_ones_n32_ns128_seed1,untrained,count_ones,32,1,last,10,43,8.165983288731812,9.981593613500841,-412.6802557322072,0.8181041630152842,-0.3420647143207815
untrained_count_ones_n32_ns128_seed1,untrained,count_ones,32,1,last,15,43,11.8207014776107,14.959828476839263,-746.2157334415126,0.7901629016610353,-0.3524007702170774
untrained_count_ones_n32_ns128_seed1,untrained,count_ones,32,1,last,20,43,15.344352788667436,19.928054526044242,-548.1208682087431,0.7699874951974712,-0.3562713744651398
untrained_count_ones_n32_ns128_seed1,untrained,count_ones,32,1,last,30,43,22.07283812954822,29.83418867242773,-635.3142974762801,0.7398504572020616,-0.3601343629699421
untrained_count_ones_n32_ns128_seed1,untrained,count_ones,32,1,last,41,43,29.423477795818098,40.68604824341104,-602.2128969825787,0.7231834760600798,-0.36231815218772806
trained_track_n4_ns128_seed0,trained,track,4,0,mid,10,59,8.69030058769268,9.981593613500841,-293.50523559262007,0.8706325787435795,0.009408667014931519
trained_track_n4_ns128_seed0,trained,track,4,0,mid,15,59,12.569622964520676,14.959828476839263,-568.1863014427516,0.840225072365028,0.046347316161403404
trained_track_n4_ns128_seed0,trained,track,4,0,mid,20,59,14.983564789289005,19.928054526044242,-591.2640399919434,0.7518829682900949,0.10864472578299995
trained_track_n4_ns128_seed0,trained,track,4,0,mid,30,59,12.871314263625756,29.83418867242773,-1388.515642821121,0.4314283322717341,0.20947911160599517
trained_track_n4_ns128_seed0,trained,track,4,0,mid,41,59,11.87496484826978,40.68604824341104,-1540.5369562241322,0.29186822906038534,0.2903099841034574
trained_local_n4_ns128_seed0,trained,local,4,0,mid,10,61,8.569206301358559,9.981593613500841,-321.02943523520133,0.8585008199259961,0.052823526659563295
trained_local_n4_ns128_seed0,trained,local,4,0,mid,15,61,11.9420315219624,14.959828476839263,-717.373833111693,0.7982732917326558,0.11314003437670957
trained_local_n4_ns128_seed0,trained,local,4,0,mid,20,61,14.513100601380557,19.928054526044242,-647.52233381476,0.7282748339740436,0.17393589486121488
trained_local_n4_ns128_seed0,trained,local,4,0,mid,30,61,15.420309042170665,29.83418867242773,-1179.8647362482097,0.5168670484551123,0.2674895867770834
trained_local_n4_ns128_seed0,trained,local,4,0,mid,41,61,14.340682927882932,40.68604824341104,-1408.694297856254,0.35247175744587966,0.33929852382363396
trained_count_ones_n4_ns128_seed0,trained,count_ones,4,0,mid,10,110,7.716499121317079,9.981593613500841,-514.8460336118234,0.7730728599168719,0.25658459442939163
trained_count_ones_n4_ns128_seed0,trained,count_ones,4,0,mid,15,110,10.694391877974281,14.959828476839263,-1013.955759309039,0.7148739635973292,0.34854924721724506
trained_count_ones_n4_ns128_seed0,trained,count_ones,4,0,mid,20,110,11.272407614609818,19.928054526044242,-1035.0456839975122,0.5656551972937327,0.416056295881601
trained_count_ones_n4_ns128_seed0,trained,count_ones,4,0,mid,30,110,8.421852985878882,29.83418867242773,-1752.731425912256,0.28228865474938225,0.4721154183160301
trained_count_ones_n4_ns128_seed0,trained,count_ones,4,0,mid,41,110,5.676157466990876,40.68604824341104,-1871.9889785033613,0.1395111521530015,0.501253560826737
trained_track_n4_ns128_seed1,trained,track,4,1,mid,10,66,7.967967803335152,9.981593613500841,-457.6883062139792,0.7982660997696689,0.15975375569700528
trained_track_n4_ns128_seed1,trained,track,4,1,mid,15,66,11.158264963535805,14.959828476839263,-903.6864408484811,0.7458818783123736,0.23008627962485065
trained_track_n4_ns128_seed1,trained,track,4,1,mid,20,66,13.214444766939787,19.928054526044242,-802.8161125686522,0.663107617939807,0.31513210679236964
trained_track_n4_ns128_seed1,trained,track,4,1,mid,30,66,13.310493824446937,29.83418867242773,-1352.5660934988025,0.44614901281858144,0.44406816977454727
trained_track_n4_ns128_seed1,trained,track,4,1,mid,41,66,10.569668232246041,40.68604824341104,-1610.3315435445793,0.2597860615268223,0.5426976581400655
trained_local_n4_ns128_seed1,trained,local,4,1,mid,10,70,8.267684068927963,9.981593613500841,-389.56411489132955,0.8282929949928347,0.09576262318813127
trained_local_n4_ns128_seed1,trained,local,4,1,mid,15,70,11.561186241995522,14.959828476839263,-807.9062454632999,0.7728154276564398,0.18967929768543743
trained_local_n4_ns128_seed1,trained,local,4,1,mid,20,70,13.40335831201316,19.928054526044242,-780.225756067562,0.6725873965517372,0.2798368026358335
trained_local_n4_ns128_seed1,trained,local,4,1,mid,30,70,14.945878322609872,29.83418867242773,-1218.699809813526,0.5009647986983005,0.4035123804534267
trained_local_n4_ns128_seed1,trained,local,4,1,mid,41,70,14.577860731457708,40.68604824341104,-1396.0123321491042,0.35830122021788,0.4822406681485627
trained_count_ones_n4_ns128_seed1,trained,count_ones,4,1,mid,10,94,7.776692549272937,9.981593613500841,-501.16433170512056,0.7791033025782964,0.2536273179644369
trained_count_ones_n4_ns128_seed1,trained,count_ones,4,1,mid,15,94,10.398296449639476,14.959828476839263,-1084.3419103879326,0.6950812615089852,0.3698111848948343
trained_count_ones_n4_ns128_seed1,trained,count_ones,4,1,mid,20,94,12.337620348614935,19.928054526044242,-907.6671236019067,0.6191081187825301,0.43896274250358447
trained_count_ones_n4_ns128_seed1,trained,count_ones,4,1,mid,30,94,12.229356966216402,29.83418867242773,-1441.0637975733327,0.4099108274902939,0.544108770207269
trained_count_ones_n4_ns128_seed1,trained,count_ones,4,1,mid,41,94,11.10434357171786,40.68604824341104,-1581.742298609176,0.2729275525920896,0.5860752069326688
trained_track_n8_ns128_seed0,trained,track,8,0,mid,10,59,8.972998754903662,9.981593613500841,-229.24918331747386,0.8989545259353195,-0.030198647827077523
trained_track_n8_ns128_seed0,trained,track,8,0,mid,15,59,12.443454894654428,14.959828476839263,-598.1782701701331,0.8317912811580245,-0.0559260978679259
trained_track_n8_ns128_seed0,trained,track,8,0,mid,20,59,14.900359741891483,19.928054526044242,-601.2137324963643,0.7477076963241948,0.019304806923637702
trained_track_n8_ns128_seed0,trained,track,8,0,mid,30,59,17.998421831219204,29.83418867242773,-968.8303413526392,0.6032817593545975,0.1840496414001184
trained_track_n8_ns128_seed0,trained,track,8,0,mid,41,59,17.602192774766817,40.68604824341104,-1234.3004236897284,0.43263461394576286,0.2791079789490861
trained_local_n8_ns128_seed0,trained,local,8,0,mid,10,62,8.638581573376745,9.981593613500841,-305.26074048425096,0.8654511401558592,0.06167151431864368
trained_local_n8_ns128_seed0,trained,local,8,0,mid,15,62,12.61053039284495,14.959828476839263,-558.4620161119236,0.8429595574821271,0.09213895671099746
trained_local_n8_ns128_seed0,trained,local,8,0,mid,20,62,15.946430324801902,19.928054526044242,-476.1241981060619,0.8002000548503768,0.1053896418811079
trained_local_n8_ns128_seed0,trained,local,8,0,mid,30,62,17.62594455123731,29.83418867242773,-999.3198985695429,0.590796845349675,0.23197734438354436
trained_local_n8_ns128_seed0,trained,local,8,0,mid,41,62,18.582740234895706,40.68604824341104,-1181.8702675951818,0.4567349506081637,0.32550804648154064
trained_count_ones_n8_ns128_seed0,trained,count_ones,8,0,mid,10,70,7.903980233210412,9.981593613500841,-472.23239997821776,0.7918555432390771,0.14825676999808776
trained_count_ones_n8_ns128_seed0,trained,count_ones,8,0,mid,15,70,8.583257328339021,14.959828476839263,-1515.8028705399436,0.5737537259620042,0.3431021034326838
trained_count_ones_n8_ns128_seed0,trained,count_ones,8,0,mid,20,70,8.971899368522267,19.928054526044242,-1310.1413707182871,0.45021451325300077,0.45524541494259907
trained_count_ones_n8_ns128_seed0,trained,count_ones,8,0,mid,30,70,6.976025550994002,29.83418867242773,-1871.081297624793,0.23382655474861735,0.5889269088927271
trained_count_ones_n8_ns128_seed0,trained,count_ones,8,0,mid,41,70,6.200846552037509,40.68604824341104,-1843.9337014783368,0.15240719656379295,0.6669931604337465
trained_track_n8_ns128_seed1,trained,track,8,1,mid,10,67,7.897307355851465,9.981593613500841,-473.7491157059221,0.7911870250026785,0.0945626661099858
