tag,block,family,item,gold,correct,best_rank,best_depth,n_tokens,h0_seed,state_sha,natural_window,log_rank,window_k,window,pr,cos_consecutive,contraction,settle
parity8_i12,main,parity8,12,0,False,3,23,44,,72311eb67b42f3c9,44,0.47712125471966244,20.0,20,12.053412839101874,0.3707489795325668,0.866352885503532,20.0
parity8_i12,main,parity8,12,0,False,3,23,44,,72311eb67b42f3c9,44,0.47712125471966244,30.0,30,12.378717706367066,0.47043304298962435,0.8836598224025591,30.0
parity8_i12,main,parity8,12,0,False,3,23,44,,72311eb67b42f3c9,44,0.47712125471966244,40.0,40,11.037351950713484,0.5133411655590141,0.8826921641694168,35.0
parity8_i12,main,parity8,12,0,False,3,23,44,,72311eb67b42f3c9,44,0.47712125471966244,,44,10.529492748078239,0.5253637102691028,0.8840360118735425,35.0
parity8_i13,main,parity8,13,0,False,2,17,44,,c32f3a59bf988723,44,0.3010299956639812,10.0,10,7.282118000937682,0.20849646905795305,0.8455350630568884,10.0
parity8_i13,main,parity8,13,0,False,2,17,44,,c32f3a59bf988723,44,0.3010299956639812,20.0,20,11.92411941733296,0.34109728236358183,0.8680174630107621,20.0
parity8_i13,main,parity8,13,0,False,2,17,44,,c32f3a59bf988723,44,0.3010299956639812,30.0,30,12.935488016340184,0.4295509848007896,0.8887144120936663,30.0
parity8_i13,main,parity8,13,0,False,2,17,44,,c32f3a59bf988723,44,0.3010299956639812,40.0,40,10.884650711803838,0.4799151117539942,0.8915830842294709,38.0
parity8_i13,main,parity8,13,0,False,2,17,44,,c32f3a59bf988723,44,0.3010299956639812,,44,9.830536634409869,0.4929565244483836,0.8939302009432935,38.0
parity8_i14,main,parity8,14,0,False,3,26,44,,10cb5662ca56ae08,43,0.47712125471966244,10.0,10,7.027622181085106,0.25560111234857413,0.8441596821440804,10.0
parity8_i14,main,parity8,14,0,False,3,26,44,,10cb5662ca56ae08,43,0.47712125471966244,20.0,20,11.555297113710854,0.39385343783432103,0.8646397848946499,20.0
parity8_i14,main,parity8,14,0,False,3,26,44,,10cb5662ca56ae08,43,0.47712125471966244,30.0,30,12.890333665411976,0.463240279155671,0.878790616982047,30.0
parity8_i14,main,parity8,14,0,False,3,26,44,,10cb5662ca56ae08,43,0.47712125471966244,40.0,40,13.049139643623992,0.5094243092280839,0.8792273635052803,34.0
parity8_i14,main,parity8,14,0,False,3,26,44,,10cb5662ca56ae08,43,0.47712125471966244,,43,12.82166856263902,0.5183730162281508,0.88103477817561,34.0
parity8_i15,main,parity8,15,0,False,2,9,44,,b2bf7b7f423ff5e1,42,0.3010299956639812,10.0,10,7.536350825282223,0.21741723704040322,0.8388412408970467,10.0
parity8_i15,main,parity8,15,0,False,2,9,44,,b2bf7b7f423ff5e1,42,0.3010299956639812,20.0,20,11.676282043778142,0.3598607524429174,0.8701829169301103,20.0
parity8_i15,main,parity8,15,0,False,2,9,44,,b2bf7b7f423ff5e1,42,0.3010299956639812,30.0,30,13.001690120913878,0.45283799269224545,0.884226330591759,30.0
parity8_i15,main,parity8,15,0,False,2,9,44,,b2bf7b7f423ff5e1,42,0.3010299956639812,40.0,40,12.533727939391564,0.49984041715883193,0.882563951514005,35.0
parity8_i15,main,parity8,15,0,False,2,9,44,,b2bf7b7f423ff5e1,42,0.3010299956639812,,42,12.166499276718117,0.5071487481302882,0.8835050585543498,35.0
parity8_i16,main,parity8,16,0,False,2,9,44,,c78e7a516bde093c,44,0.3010299956639812,10.0,10,7.3332314295492935,0.2007449749109833,0.8458941291599945,10.0
parity8_i16,main,parity8,16,0,False,2,9,44,,c78e7a516bde093c,44,0.3010299956639812,20.0,20,12.366313464009796,0.3424326523216655,0.8721934222061075,20.0
parity8_i16,main,parity8,16,0,False,2,9,44,,c78e7a516bde093c,44,0.3010299956639812,30.0,30,13.13231736231958,0.4447536527318468,0.8875265737466447,30.0
parity8_i16,main,parity8,16,0,False,2,9,44,,c78e7a516bde093c,44,0.3010299956639812,40.0,40,11.820298618355944,0.48745992450742054,0.8866046259202597,36.0
parity8_i16,main,parity8,16,0,False,2,9,44,,c78e7a516bde093c,44,0.3010299956639812,,44,10.892500695565325,0.5017078324899904,0.8882808432997765,36.0
parity8_i17,main,parity8,17,0,False,3,25,44,,ba96967e639aaada,44,0.47712125471966244,10.0,10,7.334450201966158,0.21469648046438436,0.8408738661069742,10.0
parity8_i17,main,parity8,17,0,False,3,25,44,,ba96967e639aaada,44,0.47712125471966244,20.0,20,12.434621606724862,0.3445594956407455,0.8638239740740544,20.0
parity8_i17,main,parity8,17,0,False,3,25,44,,ba96967e639aaada,44,0.47712125471966244,30.0,30,13.63290516922678,0.4359826448718195,0.8819196882421998,30.0
parity8_i17,main,parity8,17,0,False,3,25,44,,ba96967e639aaada,44,0.47712125471966244,40.0,40,12.260262407722333,0.4767456041963645,0.8839490614039691,36.0
parity8_i17,main,parity8,17,0,False,3,25,44,,ba96967e639aaada,44,0.47712125471966244,,44,11.615521146346305,0.48976369571903333,0.8851921244060119,36.0
parity8_i18,main,parity8,18,1,True,1,5,44,,c5ccb3f20add922a,43,0.0,10.0,10,7.095273087386187,0.240453827208293,0.8465427881537866,10.0
parity8_i18,main,parity8,18,1,True,1,5,44,,c5ccb3f20add922a,43,0.0,20.0,20,11.91569292790345,0.3606598644978242,0.8667261002622189,20.0
parity8_i18,main,parity8,18,1,True,1,5,44,,c5ccb3f20add922a,43,0.0,30.0,30,14.07296476627873,0.43489911139372867,0.8836544838577597,30.0
parity8_i18,main,parity8,18,1,True,1,5,44,,c5ccb3f20add922a,43,0.0,40.0,40,14.465826096095114,0.4861531021405965,0.8839261434885228,35.0
parity8_i18,main,parity8,18,1,True,1,5,44,,c5ccb3f20add922a,43,0.0,,43,13.991951644373906,0.4946579377156133,0.8848792365961529,35.0
parity8_i19,main,parity8,19,0,False,2,10,44,,58554841df69f4df,44,0.3010299956639812,10.0,10,7.434825379354804,0.20247118082533386,0.8434407239232743,10.0
parity8_i19,main,parity8,19,0,False,2,10,44,,58554841df69f4df,44,0.3010299956639812,20.0,20,12.660717006695098,0.33089662676396064,0.8713706131384389,20.0
parity8_i19,main,parity8,19,0,False,2,10,44,,58554841df69f4df,44,0.3010299956639812,30.0,30,14.504192498381526,0.4247441353971823,0.8842856012380701,30.0
parity8_i19,main,parity8,19,0,False,2,10,44,,58554841df69f4df,44,0.3010299956639812,40.0,40,12.988708070163412,0.4714615541663814,0.8834533704674664,36.0
parity8_i19,main,parity8,19,0,False,2,10,44,,58554841df69f4df,44,0.3010299956639812,,44,11.870463818069247,0.4881985180554944,0.886266262799535,36.0
parity8_i20,main,parity8,20,1,False,2,5,44,,d7a4487b87fa20bd,43,0.3010299956639812,10.0,10,7.50775340213127,0.2112096728161551,0.8484583689743866,10.0
parity8_i20,main,parity8,20,1,False,2,5,44,,d7a4487b87fa20bd,43,0.3010299956639812,20.0,20,12.61874908439038,0.357904891785769,0.8679311767675121,20.0
parity8_i20,main,parity8,20,1,False,2,5,44,,d7a4487b87fa20bd,43,0.3010299956639812,30.0,30,16.05945009841544,0.4402437266090947,0.8728835683353904,30.0
parity8_i20,main,parity8,20,1,False,2,5,44,,d7a4487b87fa20bd,43,0.3010299956639812,40.0,40,16.347896164926865,0.4632921942348619,0.876592785282794,34.0
parity8_i20,main,parity8,20,1,False,2,5,44,,d7a4487b87fa20bd,43,0.3010299956639812,,43,15.279274984202386,0.4750015565095504,0.8793522797408306,34.0
parity8_i21,main,parity8,21,1,False,2,2,44,,d9b9986eb9fccd12,42,0.3010299956639812,10.0,10,7.139820784953092,0.24454990277806513,0.8455778039119748,10.0
parity8_i21,main,parity8,21,1,False,2,2,44,,d9b9986eb9fccd12,42,0.3010299956639812,20.0,20,12.285137722592774,0.36315306717900525,0.8707495757271829,20.0
parity8_i21,main,parity8,21,1,False,2,2,44,,d9b9986eb9fccd12,42,0.3010299956639812,30.0,30,15.429468044523128,0.46118039273607486,0.8770189634418195,30.0
parity8_i21,main,parity8,21,1,False,2,2,44,,d9b9986eb9fccd12,42,0.3010299956639812,40.0,40,17.158215497293032,0.5109889675275223,0.8759910892819935,33.0
parity8_i21,main,parity8,21,1,False,2,2,44,,d9b9986eb9fccd12,42,0.3010299956639812,,42,16.92110468162206,0.5195046172159276,0.8770181552028238,33.0
parity8_i22,main,parity8,22,1,False,2,2,44,,491a14aba9f76d99,44,0.3010299956639812,10.0,10,7.107079304372747,0.25981247672726737,0.8553941302002007,10.0
parity8_i22,main,parity8,22,1,False,2,2,44,,491a14aba9f76d99,44,0.3010299956639812,20.0,20,11.892693445310261,0.3843556479174178,0.8749205825769936,20.0
parity8_i22,main,parity8,22,1,False,2,2,44,,491a14aba9f76d99,44,0.3010299956639812,30.0,30,13.621503891696657,0.4638677710430651,0.8836564688105013,30.0
parity8_i22,main,parity8,22,1,False,2,2,44,,491a14aba9f76d99,44,0.3010299956639812,40.0,40,12.77896380856071,0.5022834932691168,0.8827252775890073,36.0
parity8_i22,main,parity8,22,1,False,2,2,44,,491a14aba9f76d99,44,0.3010299956639812,,44,11.83179009467307,0.5127674280079532,0.8856903547614251,36.0
parity8_i23,main,parity8,23,1,True,1,1,44,,0097ea54c2f9b23d,43,0.0,10.0,10,7.359853757651916,0.2062977057382975,0.8544755844048955,10.0
parity8_i23,main,parity8,23,1,True,1,1,44,,0097ea54c2f9b23d,43,0.0,20.0,20,12.72339453256791,0.34118885643415736,0.8680349136521327,20.0
parity8_i23,main,parity8,23,1,True,1,1,44,,0097ea54c2f9b23d,43,0.0,30.0,30,15.344254315865818,0.4528590294663691,0.8746833455757341,30.0
parity8_i23,main,parity8,23,1,True,1,1,44,,0097ea54c2f9b23d,43,0.0,40.0,40,14.64489554821205,0.5020850083985842,0.8774233359295731,34.0
parity8_i23,main,parity8,23,1,True,1,1,44,,0097ea54c2f9b23d,43,0.0,,43,13.67159243386883,0.5153515817456144,0.8804953776916283,34.0
track_total_i00,main,track_total,0,-4,False,5,4,43,,68c6971236acb886,48,0.6989700043360189,10.0,10,7.551318909265597,0.14239606228988166,0.8763898078817238,10.0
track_total_i00,main,track_total,0,-4,False,5,4,43,,68c6971236acb886,48,0.6989700043360189,20.0,20,12.946516987569975,0.29689751546757026,0.8512878632820284,20.0
track_total_i00,main,track_total,0,-4,False,5,4,43,,68c6971236acb886,48,0.6989700043360189,30.0,30,16.454925155511756,0.3364567966271784,0.8581705436528106,30.0
track_total_i00,main,track_total,0,-4,False,5,4,43,,68c6971236acb886,48,0.6989700043360189,40.0,40,18.04298304162251,0.3579195780810164,0.8606221254460896,31.0
track_total_i00,main,track_total,0,-4,False,5,4,43,,68c6971236acb886,48,0.6989700043360189,,48,20.12321035583427,0.3670272377463485,0.8582617046810888,31.0
track_total_i01,main,track_total,1,0,True,1,4,43,,83bb833e29349392,49,0.0,10.0,10,7.6073674591351805,0.15602003283711868,0.8723941884416013,10.0
track_total_i01,main,track_total,1,0,True,1,4,43,,83bb833e29349392,49,0.0,20.0,20,11.490881122348954,0.326860558341765,0.8597414646052917,20.0
track_total_i01,main,track_total,1,0,True,1,4,43,,83bb833e29349392,49,0.0,30.0,30,13.758458241299993,0.4383649420641663,0.8687164199669817,30.0
track_total_i01,main,track_total,1,0,True,1,4,43,,83bb833e29349392,49,0.0,40.0,40,13.563348097347964,0.5238085471900463,0.8697668303393591,33.0
track_total_i01,main,track_total,1,0,True,1,4,43,,83bb833e29349392,49,0.0,,49,11.155341887911904,0.588001409947382,0.8678496882256816,33.0
track_total_i02,main,track_total,2,-2,False,11,4,43,,6e0e3555ca43f026,48,1.0413926851582251,10.0,10,7.551995557112691,0.1228490073620414,0.8873841062434327,10.0
track_total_i02,main,track_total,2,-2,False,11,4,43,,6e0e3555ca43f026,48,1.0413926851582251,20.0,20,12.344560321222309,0.2758700910059576,0.8683217884413055,20.0
track_total_i02,main,track_total,2,-2,False,11,4,43,,6e0e3555ca43f026,48,1.0413926851582251,30.0,30,14.034900316564517,0.3715317144226676,0.8679025052418138,30.0
track_total_i02,main,track_total,2,-2,False,11,4,43,,6e0e3555ca43f026,48,1.0413926851582251,40.0,40,16.161955194337274,0.41284648442964056,0.8657433914108046,33.0
track_total_i02,main,track_total,2,-2,False,11,4,43,,6e0e3555ca43f026,48,1.0413926851582251,,48,17.20538205136189,0.43750029729625156,0.8629774785769053,33.0
track_total_i03,main,track_total,3,4,False,6,3,43,,0ca2cf85e40ed034,47,0.7781512503836436,10.0,10,7.494816583744037,0.21898164163301437,0.8801865517035553,10.0
track_total_i03,main,track_total,3,4,False,6,3,43,,0ca2cf85e40ed034,47,0.7781512503836436,20.0,20,12.9336905386191,0.3207305191329083,0.8735172549480956,20.0
track_total_i03,main,track_total,3,4,False,6,3,43,,0ca2cf85e40ed034,47,0.7781512503836436,30.0,30,14.29504748863387,0.3089649174012575,0.8818240715980887,30.0
track_total_i03,main,track_total,3,4,False,6,3,43,,0ca2cf85e40ed034,47,0.7781512503836436,40.0,40,11.751787907270973,0.27815487362251035,0.8860505778640378,37.0
track_total_i03,main,track_total,3,4,False,6,3,43,,0ca2cf85e40ed034,47,0.7781512503836436,,47,9.35474191934856,0.2518766611650937,0.8871784197423486,37.0
track_total_i04,main,track_total,4,6,False,4,1,43,,7a7fcf38098775ff,47,0.6020599913279624,10.0,10,7.56110077835175,0.20133578498107754,0.8766060509232325,10.0
track_total_i04,main,track_total,4,6,False,4,1,43,,7a7fcf38098775ff,47,0.6020599913279624,20.0,20,12.47697617198487,0.3219509078400047,0.8717168032826426,20.0
track_total_i04,main,track_total,4,6,False,4,1,43,,7a7fcf38098775ff,47,0.6020599913279624,30.0,30,15.141246035375096,0.32442822961405615,0.8781504285886155,30.0
track_total_i04,main,track_total,4,6,False,4,1,43,,7a7fcf38098775ff,47,0.6020599913279624,40.0,40,12.912340778172823,0.2971064179846004,0.8814415942477873,36.0
track_total_i04,main,track_total,4,6,False,4,1,43,,7a7fcf38098775ff,47,0.6020599913279624,,47,10.244460671087742,0.2688418760413793,0.8826812654262405,36.0
track_total_i05,main,track_total,5,0,True,1,4,43,,560502bb8f71cb01,50,0.0,10.0,10,7.459679116657336,0.18330784289915114,0.8667295782778811,10.0
track_total_i05,main,track_total,5,0,True,1,4,43,,560502bb8f71cb01,50,0.0,20.0,20,10.157433813765577,0.33379976345577617,0.8727386146286805,20.0
track_total_i05,main,track_total,5,0,True,1,4,43,,560502bb8f71cb01,50,0.0,30.0,30,12.112869098345808,0.41202018872056356,0.879912734700476,30.0
track_total_i05,main,track_total,5,0,True,1,4,43,,560502bb8f71cb01,50,0.0,40.0,40,12.576771939465207,0.4768035404847211,0.8739728188133719,33.0
track_total_i05,main,track_total,5,0,True,1,4,43,,560502bb8f71cb01,50,0.0,,50,12.846012607473392,0.5236803668741888,0.8692956735117662,33.0
track_total_i06,main,track_total,6,2,False,3,2,43,,e40e1d39339224ee,49,0.47712125471966244,10.0,10,7.652534194984999,0.18959499510795988,0.8567232887920271,10.0
track_total_i06,main,track_total,6,2,False,3,2,43,,e40e1d39339224ee,49,0.47712125471966244,20.0,20,11.850202781839755,0.35918775953364757,0.8374937194972669,20.0
track_total_i06,main,track_total,6,2,False,3,2,43,,e40e1d39339224ee,49,0.47712125471966244,30.0,30,14.29462964922109,0.4807278180597871,0.8490153075089669,29.0
track_total_i06,main,track_total,6,2,False,3,2,43,,e40e1d39339224ee,49,0.47712125471966244,40.0,40,16.86292194781204,0.5348459150367428,0.8525808182919499,29.0
track_total_i06,main,track_total,6,2,False,3,2,43,,e40e1d39339224ee,49,0.47712125471966244,,49,16.913187677558017,0.568989800748707,0.8550424367528876,29.0
track_total_i07,main,track_total,7,-2,False,6,2,43,,7601b673fda0034b,50,0.7781512503836436,10.0,10,7.5218058694451155,0.15913313397048046,0.8733137191986144,10.0
track_total_i07,main,track_total,7,-2,False,6,2,43,,7601b673fda0034b,50,0.7781512503836436,20.0,20,12.558069779418497,0.3205135315705978,0.8517908011772259,20.0
track_total_i07,main,track_total,7,-2,False,6,2,43,,7601b673fda0034b,50,0.7781512503836436,30.0,30,15.393720613657523,0.4212206405584139,0.8570553413098704,30.0
track_total_i07,main,track_total,7,-2,False,6,2,43,,7601b673fda0034b,50,0.7781512503836436,40.0,40,18.555337823012202,0.45922180871403395,0.8556230890807084,30.0
track_total_i07,main,track_total,7,-2,False,6,2,43,,7601b673fda0034b,50,0.7781512503836436,,50,19.792916850139353,0.48649077667927215,0.8563407784194332,30.0
track_total_i08,main,track_total,8,-2,False,7,3,43,,1d51ad3cee416a04,49,0.8450980400142568,10.0,10,7.325099684390704,0.12749932647321566,0.884796284558077,10.0
track_total_i08,main,track_total,8,-2,False,7,3,43,,1d51ad3cee416a04,49,0.8450980400142568,20.0,20,12.94908996936742,0.25194331639047124,0.8603588370766174,20.0
track_total_i08,main,track_total,8,-2,False,7,3,43,,1d51ad3cee416a04,49,0.8450980400142568,30.0,30,14.183897555854346,0.35503203906508,0.8596418675318583,30.0
track_total_i08,main,track_total,8,-2,False,7,3,43,,1d51ad3cee416a04,49,0.8450980400142568,40.0,40,14.701504638899614,0.39358781710975865,0.8611161503068966,32.0
track_total_i08,main,track_total,8,-2,False,7,3,43,,1d51ad3cee416a04,49,0.8450980400142568,,49,15.587929690187801,0.39662862535667615,0.8591858305308008,32.0
track_total_i09,main,track_total,9,0,True,1,5,43,,16a071ad99a34835,47,0.0,10.0,10,7.820600734983928,0.14607851979649655,0.8829669492596783,10.0
track_total_i09,main,track_total,9,0,True,1,5,43,,16a071ad99a34835,47,0.0,20.0,20,13.524372391395232,0.2563191877993102,0.860816358376372,20.0
track_total_i09,main,track_total,9,0,True,1,5,43,,16a071ad99a34835,47,0.0,30.0,30,11.739318552923379,0.2455893778126671,0.8753275419450433,30.0
track_total_i09,main,track_total,9,0,True,1,5,43,,16a071ad99a34835,47,0.0,40.0,40,9.406797867633793,0.2300820523859658,0.8800837778783456,35.0
track_total_i09,main,track_total,9,0,True,1,5,43,,16a071ad99a34835,47,0.0,,47,7.9676273607498995,0.2123527336714878,0.8813952503370082,35.0
track_total_i10,main,track_total,10,-4,False,12,4,43,,18b6e05d2e7c32c3,49,1.0791812460476249,10.0,10,7.698447954150431,0.1458269247471834,0.8610272913971214,10.0
track_total_i10,main,track_total,10,-4,False,12,4,43,,18b6e05d2e7c32c3,49,1.0791812460476249,20.0,20,12.03749611049842,0.3230631732713123,0.8733825916830698,20.0
track_total_i10,main,track_total,10,-4,False,12,4,43,,18b6e05d2e7c32c3,49,1.0791812460476249,30.0,30,14.786940170406876,0.36883874452963095,0.8725339566720186,30.0
track_total_i10,main,track_total,10,-4,False,12,4,43,,18b6e05d2e7c32c3,49,1.0791812460476249,40.0,40,15.964053867183818,0.4052159797200513,0.8689192702456252,33.0
track_total_i10,main,track_total,10,-4,False,12,4,43,,18b6e05d2e7c32c3,49,1.0791812460476249,,49,15.835788966002404,0.4354085101763911,0.8645947650968063,33.0
track_total_i11,main,track_total,11,0,True,1,3,43,,20bf165cc902ad8c,50,0.0,10.0,10,7.431961532152725,0.194139942289292,0.8713321839441001,10.0
track_total_i11,main,track_total,11,0,True,1,3,43,,20bf165cc902ad8c,50,0.0,20.0,20,11.032249465806181,0.3361215659817233,0.863385044238829,20.0
track_total_i11,main,track_total,11,0,True,1,3,43,,20bf165cc902ad8c,50,0.0,30.0,30,12.378530604351596,0.4614069645803389,0.871005803701768,30.0
track_total_i11,main,track_total,11,0,True,1,3,43,,20bf165cc902ad8c,50,0.0,40.0,40,12.830411016420648,0.5409961700722198,0.869337028316332,33.0
track_total_i11,main,track_total,11,0,True,1,3,43,,20bf165cc902ad8c,50,0.0,,50,11.921358748371091,0.5983734665345245,0.8662079984392298,33.0
track_total_i12,main,track_total,12,8,False,5,17,43,,57f99311b018f505,43,0.6989700043360189,10.0,10,7.323606933601974,0.2364238950339528,0.8770212608203142,10.0
track_total_i12,main,track_total,12,8,False,5,17,43,,57f99311b018f505,43,0.6989700043360189,20.0,20,12.596321163756665,0.34386175073113506,0.8712566722266383,20.0
track_total_i12,main,track_total,12,8,False,5,17,43,,57f99311b018f505,43,0.6989700043360189,30.0,30,16.779815665547357,0.3939536444281545,0.8738460601076978,30.0
track_total_i12,main,track_total,12,8,False,5,17,43,,57f99311b018f505,43,0.6989700043360189,40.0,40,17.38755166803529,0.38502478887724895,0.8760034418532378,35.0
track_total_i12,main,track_total,12,8,False,5,17,43,,57f99311b018f505,43,0.6989700043360189,,43,16.15654937087916,0.37455312820482906,0.8777376284233207,35.0
track_total_i13,main,track_total,13,-2,False,11,4,43,,caf1f16d16753638,49,1.0413926851582251,10.0,10,7.764548175745828,0.14134111708536654,0.868298052061483,10.0
track_total_i13,main,track_total,13,-2,False,11,4,43,,caf1f16d16753638,49,1.0413926851582251,20.0,20,12.557201878784506,0.30509264825399024,0.8646251530648579,20.0
track_total_i13,main,track_total,13,-2,False,11,4,43,,caf1f16d16753638,49,1.0413926851582251,30.0,30,15.466507983024465,0.34184360474943715,0.8682528927186283,30.0
track_total_i13,main,track_total,13,-2,False,11,4,43,,caf1f16d16753638,49,1.0413926851582251,40.0,40,16.550335260217583,0.3593096114384549,0.8698827412979547,33.0
track_total_i13,main,track_total,13,-2,False,11,4,43,,caf1f16d16753638,49,1.0413926851582251,,49,15.690579123474395,0.35587212699318727,0.8680978372811714,33.0
track_total_i14,main,track_total,14,-2,False,9,4,43,,0f922572731aafb4,49,0.9542425094393249,10.0,10,7.648086756289693,0.15181932725301883,0.8733895084059033,10.0
track_total_i14,main,track_total,14,-2,False,9,4,43,,0f922572731aafb4,49,0.9542425094393249,20.0,20,12.463806697324797,0.315190156995262,0.8560575159119522,20.0
track_total_i14,main,track_total,14,-2,False,9,4,43,,0f922572731aafb4,49,0.9542425094393249,30.0,30,15.012896461758551,0.42311180746525207,0.8589364110552151,30.0
track_total_i14,main,track_total,14,-2,False,9,4,43,,0f922572731aafb4,49,0.9542425094393249,40.0,40,16.94048041258111,0.4875735048314826,0.8589665513590978,31.0
track_total_i14,main,track_total,14,-2,False,9,4,43,,0f922572731aafb4,49,0.9542425094393249,,49,17.44718747263377,0.5319300399632927,0.8565856438798686,31.0
track_total_i15,main,track_total,15,0,True,1,4,43,,d76cd3834e81923a,48,0.0,10.0,10,7.275981779411531,0.12313834532864101,0.8864351688007087,10.0
track_total_i15,main,track_total,15,0,True,1,4,43,,d76cd3834e81923a,48,0.0,20.0,20,11.788436224530122,0.28235394805752456,0.864955594371223,20.0
track_total_i15,main,track_total,15,0,True,1,4,43,,d76cd3834e81923a,48,0.0,30.0,30,14.284065544131247,0.3573111628635489,0.8657022173391424,30.0
track_total_i15,main,track_total,15,0,True,1,4,43,,d76cd3834e81923a,48,0.0,40.0,40,15.89312791691416,0.3800873988595374,0.868396336853858,33.0
track_total_i15,main,track_total,15,0,True,1,4,43,,d76cd3834e81923a,48,0.0,,48,15.149165261784722,0.3614504154795299,0.8706251876170557,33.0
track_total_i16,main,track_total,16,6,False,6,14,43,,d867bedaab6c85a1,46,0.7781512503836436,10.0,10,7.553898147097482,0.15200387426487227,0.8928092815603524,10.0
track_total_i16,main,track_total,16,6,False,6,14,43,,d867bedaab6c85a1,46,0.7781512503836436,20.0,20,13.132980235288414,0.2889751806329218,0.863034645133335,20.0
track_total_i16,main,track_total,16,6,False,6,14,43,,d867bedaab6c85a1,46,0.7781512503836436,30.0,30,16.1532566170313,0.36130003972052693,0.865008060281061,30.0
track_total_i16,main,track_total,16,6,False,6,14,43,,d867bedaab6c85a1,46,0.7781512503836436,40.0,40,15.418942438042048,0.3611004335126218,0.8707121735467144,34.0
track_total_i16,main,track_total,16,6,False,6,14,43,,d867bedaab6c85a1,46,0.7781512503836436,,46,13.337323378095272,0.3383218237648305,0.8730887640175965,34.0
track_total_i17,main,track_total,17,4,False,6,3,43,,84e2160835130852,49,0.7781512503836436,10.0,10,7.655546065302943,0.14425171850034071,0.8782755912191923,10.0
track_total_i17,main,track_total,17,4,False,6,3,43,,84e2160835130852,49,0.7781512503836436,20.0,20,13.010815820386703,0.2877674380958439,0.8578740697202689,20.0
track_total_i17,main,track_total,17,4,False,6,3,43,,84e2160835130852,49,0.7781512503836436,30.0,30,15.628329062657432,0.38700716672963903,0.8547138880971797,30.0
track_total_i17,main,track_total,17,4,False,6,3,43,,84e2160835130852,49,0.7781512503836436,40.0,40,17.10328966883245,0.4619806633445771,0.8582692272832073,30.0
track_total_i17,main,track_total,17,4,False,6,3,43,,84e2160835130852,49,0.7781512503836436,,49,15.841566453327168,0.509930248556925,0.8620861254107579,30.0
track_total_i18,main,track_total,18,-2,False,9,4,43,,92f2fe4a24f78c53,45,0.9542425094393249,10.0,10,7.635198720199534,0.15968686839224958,0.8919755428247863,10.0
track_total_i18,main,track_total,18,-2,False,9,4,43,,92f2fe4a24f78c53,45,0.9542425094393249,20.0,20,13.509256609503026,0.2985642022177169,0.861324519344552,20.0
track_total_i18,main,track_total,18,-2,False,9,4,43,,92f2fe4a24f78c53,45,0.9542425094393249,30.0,30,15.326721811288689,0.320875585994989,0.8697996048951481,30.0
track_total_i18,main,track_total,18,-2,False,9,4,43,,92f2fe4a24f78c53,45,0.9542425094393249,40.0,40,11.720239808685607,0.2884735059292331,0.8791517831782587,36.0
track_total_i18,main,track_total,18,-2,False,9,4,43,,92f2fe4a24f78c53,45,0.9542425094393249,,45,9.690667397834835,0.26691329017075716,0.8841092075902652,36.0
track_total_i19,main,track_total,19,0,True,1,2,43,,37ecd74a2be31cc0,50,0.0,10.0,10,7.757632338554819,0.16549326097925876,0.8785160708642863,10.0
track_total_i19,main,track_total,19,0,True,1,2,43,,37ecd74a2be31cc0,50,0.0,20.0,20,13.064351775845333,0.3125945240979016,0.8524964106502849,20.0
track_total_i19,main,track_total,19,0,True,1,2,43,,37ecd74a2be31cc0,50,0.0,30.0,30,15.77242806474879,0.4234016523673913,0.8580321413469199,30.0
track_total_i19,main,track_total,19,0,True,1,2,43,,37ecd74a2be31cc0,50,0.0,40.0,40,17.680271416946994,0.4857073227055963,0.8571039986239222,30.0
track_total_i19,main,track_total,19,0,True,1,2,43,,37ecd74a2be31cc0,50,0.0,,50,17.68955231788358,0.5297362213612354,0.8587184484109319,30.0
track_total_i20,main,track_total,20,4,False,5,2,43,,9e99c4f83e13473e,48,0.6989700043360189,10.0,10,7.590042389123213,0.15232988003182646,0.8760759632211804,10.0
track_total_i20,main,track_total,20,4,False,5,2,43,,9e99c4f83e13473e,48,0.6989700043360189,20.0,20,12.858045167411328,0.3029044625973823,0.8561100949400677,20.0
track_total_i20,main,track_total,20,4,False,5,2,43,,9e99c4f83e13473e,48,0.6989700043360189,30.0,30,15.550776240388974,0.33000340665610733,0.8674380937739208,30.0
track_total_i20,main,track_total,20,4,False,5,2,43,,9e99c4f83e13473e,48,0.6989700043360189,40.0,40,15.461874806041202,0.3377225058068784,0.8724248944375002,34.0
track_total_i20,main,track_total,20,4,False,5,2,43,,9e99c4f83e13473e,48,0.6989700043360189,,48,14.00836873699037,0.3314273490747436,0.8717508177567574,34.0
track_total_i21,main,track_total,21,-2,False,10,4,43,,f0439eda5d2d4529,50,1.0,10.0,10,7.747343229591082,0.16543789032740236,0.8567070856419389,10.0
track_total_i21,main,track_total,21,-2,False,10,4,43,,f0439eda5d2d4529,50,1.0,20.0,20,12.27200393898632,0.31323682502557165,0.8546883481923163,20.0
track_total_i21,main,track_total,21,-2,False,10,4,43,,f0439eda5d2d4529,50,1.0,30.0,30,14.671810047788506,0.4104807007602722,0.8642899107806371,30.0
track_total_i21,main,track_total,21,-2,False,10,4,43,,f0439eda5d2d4529,50,1.0,40.0,40,12.633655170640125,0.5007036902085541,0.868053670698949,32.0
