bank,tag,family,window,rank,rank_requested,rank_clamped,r2_linear,r2_scalar,r2_scalar_in_basis,r2_persistence,in_basis,rho,n_train,n_test,achieved
b6bank,sub1_i00,sub1,50,4,4,False,0.14695547909113205,0.6314466458768446,0.12396883922830582,0.6532266173346348,0.1626748464456128,0.5989229131977563,29,20,0.9033694040723362
b6bank,sub1_i00,sub1,50,8,8,False,0.19214575909152332,0.6314466458768446,0.15468901448878536,0.6532266173346348,0.20883980484436848,0.5989229131977563,29,20,0.9200629125023082
b6bank,sub1_i00,sub1,50,16,16,False,0.22658171187831877,0.6314466458768446,0.17168760134304262,0.6532266173346348,0.24424376834459383,0.5989229131977563,29,20,0.9276867672572249
b6bank,sub1_i00,sub1,50,29,32,True,0.2700370230038399,0.6314466458768446,0.20384987650330233,0.6532266173346348,0.29879475942773037,0.5989229131977563,29,20,0.9037542141670456
b6bank,sub1_i01,sub1,49,2,2,False,0.08761882366968476,0.6624671044870819,0.07199018201731222,0.7317980454734005,0.11129616019236477,0.5704095760735569,28,20,0.7872582802339633
b6bank,sub1_i01,sub1,49,4,4,False,0.2712840618770467,0.6624671044870819,0.2080038540911231,0.7317980454734005,0.28974940790822645,0.5704095760735569,28,20,0.9362713243678883
b6bank,sub1_i01,sub1,49,8,8,False,0.31709205572381816,0.6624671044870819,0.24228732124792707,0.7317980454734005,0.3440829364238305,0.5704095760735569,28,20,0.9215570496446653
b6bank,sub1_i01,sub1,49,16,16,False,0.36443958202669025,0.6624671044870819,0.2693552545113411,0.7317980454734005,0.39161527486092307,0.5704095760735569,28,20,0.9306061469540893
b6bank,sub1_i01,sub1,49,28,32,True,0.394034423892095,0.6624671044870819,0.2909039833110505,0.7317980454734005,0.42883536724562354,0.5704095760735569,28,20,0.9188477769987762
b6bank,sub1_i02,sub1,50,2,2,False,0.1696200632712973,0.6671574317882691,0.14589495136317898,0.7112337266747385,0.17850881088255566,0.6008173636537764,29,20,0.9502055525029158
b6bank,sub1_i02,sub1,50,4,4,False,0.19841011930647612,0.6671574317882691,0.16920134827087951,0.7112337266747385,0.2153427352166759,0.6008173636537764,29,20,0.9213689939752908
b6bank,sub1_i02,sub1,50,8,8,False,0.2502964789528145,0.6671574317882691,0.20289918795790785,0.7112337266747385,0.26550433206015744,0.6008173636537764,29,20,0.9427208852324971
b6bank,sub1_i02,sub1,50,16,16,False,0.2781119042770003,0.6671574317882691,0.21820933991023939,0.7112337266747385,0.2946936340278491,0.6008173636537764,29,20,0.9437323109963013
b6bank,sub1_i02,sub1,50,29,32,True,0.3224825461944547,0.6671574317882691,0.2515150483147136,0.7112337266747385,0.34845659262114537,0.6008173636537764,29,20,0.9254597359421161
b6bank,sub1_i03,sub1,50,2,2,False,0.04501607759278148,0.5947901921445522,0.034707762815584076,0.6170179787219561,0.0550367823035971,0.5658227851116268,29,20,0.8179271336115032
b6bank,sub1_i03,sub1,50,4,4,False,0.0701991666573154,0.5947901921445522,0.0494996111802678,0.6170179787219561,0.08143131775708201,0.5658227851116268,29,20,0.8620659543632431
b6bank,sub1_i03,sub1,50,8,8,False,0.17979823308795173,0.5947901921445522,0.1300826729727429,0.6170179787219561,0.19070383709545413,0.5658227851116268,29,20,0.9428139245984665
b6bank,sub1_i03,sub1,50,16,16,False,0.2099592488114569,0.5947901921445522,0.14283322336559046,0.6170179787219561,0.22469850979670414,0.5658227851116268,29,20,0.9344042779875016
b6bank,sub1_i03,sub1,50,29,32,True,0.26749898635628033,0.5947901921445522,0.17467841932145833,0.6170179787219561,0.28718508216593575,0.5658227851116268,29,20,0.9314515375896831
b6bank,sub1_i04,sub1,50,2,2,False,0.04025788490430193,0.5337115735141517,0.034073778844592284,0.5260336272552881,0.05973774784748331,0.5428280664938924,29,20,0.6739103222820603
b6bank,sub1_i04,sub1,50,4,4,False,0.13053397801619693,0.5337115735141517,0.08494385730970211,0.5260336272552881,0.14197021060146753,0.5428280664938924,29,20,0.9194462518804464
b6bank,sub1_i04,sub1,50,8,8,False,0.24876123885879087,0.5337115735141517,0.1342255400663681,0.5260336272552881,0.2721903551998561,0.5428280664938924,29,20,0.9139237820389984
b6bank,sub1_i04,sub1,50,16,16,False,0.30458219666485786,0.5337115735141517,0.15276208339295505,0.5260336272552881,0.32007025753090157,0.5428280664938924,29,20,0.9516104339543376
b6bank,sub1_i04,sub1,50,29,32,True,0.35462803073784044,0.5337115735141517,0.17836530584263632,0.5260336272552881,0.37699085496170803,0.5428280664938924,29,20,0.9406807249312744
b6bank,sub1_i05,sub1,50,2,2,False,0.12267383026784184,0.6212254177631701,0.09376450337399134,0.6457876045688196,0.13205166096341048,0.5864011130212463,29,20,0.9289836218102013
b6bank,sub1_i05,sub1,50,4,4,False,0.18275382510263294,0.6212254177631701,0.13698678258196428,0.6457876045688196,0.1977359391468969,0.5864011130212463,29,20,0.9242317096785636
b6bank,sub1_i05,sub1,50,8,8,False,0.24644140906920364,0.6212254177631701,0.17798124665260207,0.6457876045688196,0.2616716737252742,0.5864011130212463,29,20,0.941796280662535
b6bank,sub1_i05,sub1,50,16,16,False,0.27508163930046226,0.6212254177631701,0.1951634424309654,0.6457876045688196,0.29284677083014277,0.5864011130212463,29,20,0.9393364267622925
b6bank,sub1_i05,sub1,50,29,32,True,0.32797581839724654,0.6212254177631701,0.23123065508596086,0.6457876045688196,0.3501098437328237,0.5864011130212463,29,20,0.9367797686017988
b6bank,sub1_i06,sub1,50,2,2,False,0.12499927855412696,0.6072038372738204,0.0966997709342774,0.6471659311328525,0.13117872613077564,0.5569651418985987,29,20,0.9528929136688808
b6bank,sub1_i06,sub1,50,4,4,False,0.16173230920322934,0.6072038372738204,0.11880992311638061,0.6471659311328525,0.17302649242502777,0.5569651418985987,29,20,0.9347256997266347
b6bank,sub1_i06,sub1,50,8,8,False,0.22460525018747968,0.6072038372738204,0.15766666262570228,0.6471659311328525,0.24131920682229568,0.5569651418985987,29,20,0.9307392194143753
b6bank,sub1_i06,sub1,50,16,16,False,0.25090614209707085,0.6072038372738204,0.16836498311792947,0.6471659311328525,0.2753752528246487,0.5569651418985987,29,20,0.9111426663195509
b6bank,sub1_i06,sub1,50,29,32,True,0.28823798057687144,0.6072038372738204,0.18561455527041537,0.6471659311328525,0.31803196820393254,0.5569651418985987,29,20,0.9063176327986115
b6bank,sub1_i07,sub1,48,2,2,False,0.4168459200392509,0.8073928040785159,0.3537855641311033,0.9480511104340007,0.42046574047482255,0.5980827694938667,28,19,0.9913909265675632
b6bank,sub1_i07,sub1,48,4,4,False,0.42161497793122205,0.8073928040785159,0.35887519956668334,0.9480511104340007,0.427501773050991,0.5980827694938667,28,19,0.9862297761299184
b6bank,sub1_i07,sub1,48,8,8,False,0.4933326234382708,0.8073928040785159,0.42189311623813874,0.9480511104340007,0.5035433770927411,0.5980827694938667,28,19,0.9797221964998861
b6bank,sub1_i07,sub1,48,16,16,False,0.5432255427945188,0.8073928040785159,0.4697230962598198,0.9480511104340007,0.561878799252391,0.5980827694938667,28,19,0.9668019927381291
b6bank,sub1_i07,sub1,48,28,32,True,0.6423581655870272,0.8073928040785159,0.5486971427795624,0.9480511104340007,0.6601877192995975,0.5980827694938667,28,19,0.9729932060361771
b6bank,sub1_i08,sub1,50,2,2,False,0.08777484302200678,0.5845390388611849,0.0710469008455894,0.5950815600563147,0.09985633343504752,0.5705336062500213,29,20,0.8790112755251598
b6bank,sub1_i08,sub1,50,4,4,False,0.13196857770173376,0.5845390388611849,0.1015888031780452,0.5950815600563147,0.15269134527091277,0.5705336062500213,29,20,0.8642832864402915
b6bank,sub1_i08,sub1,50,8,8,False,0.1931670823107451,0.5845390388611849,0.13123559269074703,0.5950815600563147,0.20945373422690583,0.5705336062500213,29,20,0.9222422461157124
b6bank,sub1_i08,sub1,50,16,16,False,0.22494271177462155,0.5845390388611849,0.14996870654350436,0.5950815600563147,0.24627822527648657,0.5705336062500213,29,20,0.9133682505714319
b6bank,sub1_i08,sub1,50,29,32,True,0.27861522303196407,0.5845390388611849,0.18379535629860366,0.5950815600563147,0.31016841651831706,0.5705336062500213,29,20,0.8982707722451502
b6bank,sub1_i09,sub1,50,2,2,False,0.2203098262377028,0.6983196121849817,0.18426013232691862,0.8127941232247795,0.23199418449470388,0.5553471775295254,29,20,0.949635124335335
b6bank,sub1_i09,sub1,50,4,4,False,0.23955478077463943,0.6983196121849817,0.19977162052089315,0.8127941232247795,0.25797925631139407,0.5553471775295254,29,20,0.9285815619434326
b6bank,sub1_i09,sub1,50,8,8,False,0.27671237632960133,0.6983196121849817,0.2236678333271085,0.8127941232247795,0.2968017227314409,0.5553471775295254,29,20,0.9323139157786584
b6bank,sub1_i09,sub1,50,16,16,False,0.2912039283960042,0.6983196121849817,0.23280716866711537,0.8127941232247795,0.31413008667643927,0.5553471775295254,29,20,0.9270169931094517
b6bank,sub1_i09,sub1,50,29,32,True,0.3084121365333663,0.6983196121849817,0.2467084150286143,0.8127941232247795,0.33866509401466793,0.5553471775295254,29,20,0.9106699863199029
b6bank,sub1_i10,sub1,50,2,2,False,0.08518000458456709,0.45746724701875585,0.06720082740004796,0.38236652381746183,0.10051492211445423,0.548820856323417,29,20,0.8474364083730216
b6bank,sub1_i10,sub1,50,4,4,False,0.16302194131022996,0.45746724701875585,0.08598921531231629,0.38236652381746183,0.1806083823266753,0.548820856323417,29,20,0.902626662229686
b6bank,sub1_i10,sub1,50,8,8,False,0.20145022832179937,0.45746724701875585,0.10479107353642259,0.38236652381746183,0.22278236113687522,0.548820856323417,29,20,0.9042467603529456
b6bank,sub1_i10,sub1,50,16,16,False,0.2289296897213291,0.45746724701875585,0.11440558583224314,0.38236652381746183,0.25400214375906705,0.548820856323417,29,20,0.901290384141323
b6bank,sub1_i10,sub1,50,29,32,True,0.29039061749087713,0.45746724701875585,0.13706661616733862,0.38236652381746183,0.3187904168761384,0.548820856323417,29,20,0.9109138861087671
b6bank,sub1_i11,sub1,50,2,2,False,0.07906039761984052,0.6982597679355578,0.06959084300242857,0.7981532694515252,0.08917279959701896,0.5672950391327511,29,20,0.8865976842391691
b6bank,sub1_i11,sub1,50,4,4,False,0.2231111079508168,0.6982597679355578,0.18521096304734141,0.7981532694515252,0.24007373570782864,0.5672950391327511,29,20,0.9293440921098696
b6bank,sub1_i11,sub1,50,8,8,False,0.2434664968440413,0.6982597679355578,0.1993408704033689,0.7981532694515252,0.2659330942812387,0.5672950391327511,29,20,0.9155178579863485
b6bank,sub1_i11,sub1,50,16,16,False,0.2703229406800116,0.6982597679355578,0.21538165688969835,0.7981532694515252,0.2959937067213835,0.5672950391327511,29,20,0.9132725951314379
b6bank,sub1_i11,sub1,50,29,32,True,0.31214648297960446,0.6982597679355578,0.2424763153337649,0.7981532694515252,0.3408645893631572,0.5672950391327511,29,20,0.9157492233581457
b6bank,sub1_i12,sub1,48,2,2,False,0.46365366870475955,0.8020238656813645,0.3885314772089249,0.9553037144197558,0.4674997411877384,0.585504833474444,28,19,0.991773102433795
b6bank,sub1_i12,sub1,48,4,4,False,0.46541573659799174,0.8020238656813645,0.3901239076637093,0.9553037144197558,0.47002458516139545,0.585504833474444,28,19,0.9901944521437721
b6bank,sub1_i12,sub1,48,8,8,False,0.5218961427079833,0.8020238656813645,0.4407642661211397,0.9553037144197558,0.5323213906790423,0.585504833474444,28,19,0.9804155005723888
b6bank,sub1_i12,sub1,48,16,16,False,0.5652469679817104,0.8020238656813645,0.48127341321356953,0.9553037144197558,0.5819203358963744,0.585504833474444,28,19,0.9713476795943541
b6bank,sub1_i12,sub1,48,28,32,True,0.6587579472323999,0.8020238656813645,0.5581930866204499,0.9553037144197558,0.6772906124908081,0.585504833474444,28,19,0.9726370557680515
b6bank,sub1_i13,sub1,50,2,2,False,0.19128950299629666,0.677836465856211,0.1616242962081893,0.7363780214709842,0.20205258234320533,0.5926609858348272,29,20,0.9467312952792329
b6bank,sub1_i13,sub1,50,4,4,False,0.20174829786522186,0.677836465856211,0.17001374834853666,0.7363780214709842,0.21760689345399764,0.5926609858348272,29,20,0.9271227333975598
b6bank,sub1_i13,sub1,50,8,8,False,0.2816617191294897,0.677836465856211,0.21506469571353704,0.7363780214709842,0.2938966553559751,0.5926609858348272,29,20,0.9583699371751402
b6bank,sub1_i13,sub1,50,16,16,False,0.29046186445642586,0.677836465856211,0.22119652014590818,0.7363780214709842,0.3076314582907237,0.5926609858348272,29,20,0.9441877825834317
b6bank,sub1_i13,sub1,50,29,32,True,0.3457770207100024,0.677836465856211,0.25894453751141033,0.7363780214709842,0.3656019334248366,0.5926609858348272,29,20,0.9457745955303872
b6bank,sub1_i14,sub1,50,2,2,False,0.08333028334183012,0.3906734889266147,0.043261266643833785,0.2601896470958428,0.11064072405194714,0.5504330526959539,29,20,0.7531610449576014
b6bank,sub1_i14,sub1,50,4,4,False,0.16768716314978105,0.3906734889266147,0.07246027567972513,0.2601896470958428,0.1918159003522918,0.5504330526959539,29,20,0.8742088786268731
b6bank,sub1_i14,sub1,50,8,8,False,0.2760655591478228,0.3906734889266147,0.11478605223360305,0.2601896470958428,0.2955657871967686,0.5504330526959539,29,20,0.9340240687736845
b6bank,sub1_i14,sub1,50,16,16,False,0.34116045741610956,0.3906734889266147,0.1356207215079014,0.2601896470958428,0.3619798692772702,0.5504330526959539,29,20,0.9424846141230762
b6bank,sub1_i14,sub1,50,29,32,True,0.4211903632246974,0.3906734889266147,0.16093864970933747,0.2601896470958428,0.45007426643051374,0.5504330526959539,29,20,0.9358241397916588
b6bank,sub1_i15,sub1,50,2,2,False,0.07797756049419424,0.6617421510441333,0.07307378677737142,0.7362709569308712,0.09735893438206733,0.5649572174929879,29,20,0.8009286563078594
b6bank,sub1_i15,sub1,50,4,4,False,0.18875682719442233,0.6617421510441333,0.1480413737675187,0.7362709569308712,0.20073703080451,0.5649572174929879,29,20,0.9403189159365681
b6bank,sub1_i15,sub1,50,8,8,False,0.21871411556556652,0.6617421510441333,0.16729764779861545,0.7362709569308712,0.24024816581174113,0.5649572174929879,29,20,0.9103674728445222
b6bank,sub1_i15,sub1,50,16,16,False,0.2565364761373916,0.6617421510441333,0.18763633088658804,0.7362709569308712,0.27661772794703443,0.5649572174929879,29,20,0.927404320906403
b6bank,sub1_i15,sub1,50,29,32,True,0.28775659704543277,0.6617421510441333,0.20770873365854192,0.7362709569308712,0.3124123964396801,0.5649572174929879,29,20,0.9210793179936834
b6bank,sub1_i16,sub1,50,2,2,False,0.12204929063524761,0.5022399036910116,0.09457725021240226,0.44535411686055326,0.1327573290552294,0.5811771393828586,29,20,0.9193412635205468
b6bank,sub1_i16,sub1,50,4,4,False,0.16389755396767502,0.5022399036910116,0.10757962329799953,0.44535411686055326,0.1853584489383746,0.5811771393828586,29,20,0.8842194942091115
b6bank,sub1_i16,sub1,50,8,8,False,0.23965366290015633,0.5022399036910116,0.1402888661825008,0.44535411686055326,0.25644279072469534,0.5811771393828586,29,20,0.934530708478512
b6bank,sub1_i16,sub1,50,16,16,False,0.2771985350365299,0.5022399036910116,0.14849421431461596,0.44535411686055326,0.2990097849484007,0.5811771393828586,29,20,0.9270550630453961
b6bank,sub1_i16,sub1,50,29,32,True,0.33236339117163105,0.5022399036910116,0.1732989532838719,0.44535411686055326,0.3595416272199985,0.5811771393828586,29,20,0.924408652598834
b6bank,sub1_i17,sub1,50,2,2,False,0.2300567583278117,0.7176271599420592,0.19740544288946782,0.8006408598578758,0.24061006362454518,0.5954438703095267,29,20,0.9561393852868882
b6bank,sub1_i17,sub1,50,4,4,False,0.23388817230420922,0.7176271599420592,0.20405773173945518,0.8006408598578758,0.25101696718329813,0.5954438703095267,29,20,0.931762402074673
b6bank,sub1_i17,sub1,50,8,8,False,0.3043755029371302,0.7176271599420592,0.2436683042527601,0.8006408598578758,0.3174928163748898,0.5954438703095267,29,20,0.958684692184434
b6bank,sub1_i17,sub1,50,16,16,False,0.31724539910305793,0.7176271599420592,0.2530114445332824,0.8006408598578758,0.333811524613126,0.5954438703095267,29,20,0.9503728173277793
b6bank,sub1_i17,sub1,50,29,32,True,0.35827790668397574,0.7176271599420592,0.28630700895288697,0.8006408598578758,0.3818082303480379,0.5954438703095267,29,20,0.9383713555817981
b6bank,sub1_i18,sub1,50,2,2,False,0.11191775778639845,0.6001314238955846,0.08211212729421269,0.6034020984973492,0.1187108266011474,0.5953199733942224,29,20,0.9427763329660507
b6bank,sub1_i18,sub1,50,4,4,False,0.16108626256491443,0.6001314238955846,0.11857110864108944,0.6034020984973492,0.17518095242892395,0.5953199733942224,29,20,0.9195421096381574
b6bank,sub1_i18,sub1,50,8,8,False,0.23891799997882812,0.6001314238955846,0.16589441209336298,0.6034020984973492,0.2537401708491108,0.5953199733942224,29,20,0.9415852412304992
b6bank,sub1_i18,sub1,50,16,16,False,0.27439643098819144,0.6001314238955846,0.181032541045538,0.6034020984973492,0.29326518590561057,0.5953199733942224,29,20,0.9356597515686974
b6bank,sub1_i18,sub1,50,29,32,True,0.3153392591472792,0.6001314238955846,0.2090409853029923,0.6034020984973492,0.3456756456209914,0.5953199733942224,29,20,0.9122403129696506
b6bank,sub1_i19,sub1,50,2,2,False,0.1889717501690532,0.6631062293612944,0.15099332399284238,0.7519695840759364,0.19671879405396686,0.5531177504860192,29,20,0.9606186896266334
b6bank,sub1_i19,sub1,50,4,4,False,0.23060558902237582,0.6631062293612944,0.1766455647429428,0.7519695840759364,0.24400744949752107,0.5531177504860192,29,20,0.9450760191840725
b6bank,sub1_i19,sub1,50,8,8,False,0.2623405199616433,0.6631062293612944,0.19763667947556063,0.7519695840759364,0.2794956565376263,0.5531177504860192,29,20,0.9386210977712509
b6bank,sub1_i19,sub1,50,16,16,False,0.2812261279558249,0.6631062293612944,0.20930631632299868,0.7519695840759364,0.3018197886904135,0.5531177504860192,29,20,0.9317683548055486
b6bank,sub1_i19,sub1,50,29,32,True,0.3108916850630301,0.6631062293612944,0.23056106194498527,0.7519695840759364,0.3388833873077969,0.5531177504860192,29,20,0.9174001934200958
b6bank,sub1_i20,sub1,50,2,2,False,0.17213495880781127,0.617469366326757,0.13026510041024897,0.6117129974838806,0.17816421846846142,0.6271519094391979,29,20,0.9661589756210367
b6bank,sub1_i20,sub1,50,4,4,False,0.21714034940422466,0.617469366326757,0.1654265493567444,0.6117129974838806,0.22793145543938031,0.6271519094391979,29,20,0.9526563544537818
b6bank,sub1_i20,sub1,50,8,8,False,0.27260327678843954,0.617469366326757,0.19871886397989846,0.6117129974838806,0.2834341696530217,0.6271519094391979,29,20,0.9617869190653997
b6bank,sub1_i20,sub1,50,16,16,False,0.30722671220713127,0.617469366326757,0.21692458939225068,0.6117129974838806,0.3218182528319993,0.6271519094391979,29,20,0.9546590645606254
b6bank,sub1_i20,sub1,50,29,32,True,0.3562357860571679,0.617469366326757,0.24523346591809836,0.6117129974838806,0.3800678945166911,0.6271519094391979,29,20,0.9372951285721488
b6bank,sub1_i21,sub1,50,2,2,False,0.14056659060948784,0.6014210139563223,0.10078915518671416,0.6136808471176645,0.14488967477307002,0.5841961891123201,29,20,0.9701629245123705
b6bank,sub1_i21,sub1,50,4,4,False,0.18017280979398453,0.6014210139563223,0.12812185462242098,0.6136808471176645,0.19183307545909545,0.5841961891123201,29,20,0.9392166046589957
b6bank,sub1_i21,sub1,50,8,8,False,0.21282138531526906,0.6014210139563223,0.15337051878113672,0.6136808471176645,0.2297347739419987,0.5841961891123201,29,20,0.9263786307291914
b6bank,sub1_i21,sub1,50,16,16,False,0.24480764540374977,0.6014210139563223,0.17024862788286155,0.6136808471176645,0.26136685042586627,0.5841961891123201,29,20,0.9366438207632864
b6bank,sub1_i21,sub1,50,29,32,True,0.2776051072480804,0.6014210139563223,0.1991840415905891,0.6136808471176645,0.30793124959712537,0.5841961891123201,29,20,0.9015165158173408
b6bank,sub1_i22,sub1,50,2,2,False,0.09374298697051109,0.6483417249409289,0.07842788028198577,0.7209716151155128,0.10144748354496225,0.5570157100730202,29,20,0.9240543352557733
b6bank,sub1_i22,sub1,50,4,4,False,0.173305079412436,0.6483417249409289,0.13850781701262316,0.7209716151155128,0.18642179616098442,0.5570157100730202,29,20,0.9296395753143507
b6bank,sub1_i22,sub1,50,8,8,False,0.19817947824423643,0.6483417249409289,0.15330137137353217,0.7209716151155128,0.21588708245514532,0.5570157100730202,29,20,0.9179774722529405
b6bank,sub1_i22,sub1,50,16,16,False,0.22431890845200597,0.6483417249409289,0.16863885462120243,0.7209716151155128,0.24702014459316168,0.5570157100730202,29,20,0.9080996564934237
b6bank,sub1_i22,sub1,50,29,32,True,0.26872269756044065,0.6483417249409289,0.19479230744142018,0.7209716151155128,0.29382112104917857,0.5570157100730202,29,20,0.914579239916054
b6bank,sub1_i23,sub1,50,2,2,False,0.08175788350562807,0.6764386199537432,0.07626989076504742,0.7577083316680641,0.10188813061610502,0.569102612407598,29,20,0.8024279473109202
b6bank,sub1_i23,sub1,50,4,4,False,0.2580303468861571,0.6764386199537432,0.20440757600023374,0.7577083316680641,0.2719030888769909,0.569102612407598,29,20,0.9489790938082729
b6bank,sub1_i23,sub1,50,8,8,False,0.27956584291082776,0.6764386199537432,0.2220171271586866,0.7577083316680641,0.302599008317206,0.569102612407598,29,20,0.923882217808747
b6bank,sub1_i23,sub1,50,16,16,False,0.3146639416430441,0.6764386199537432,0.24144368751880962,0.7577083316680641,0.33827084513676464,0.569102612407598,29,20,0.9302130117534186
b6bank,sub1_i23,sub1,50,29,32,True,0.3430640309507553,0.6764386199537432,0.26071137594480154,0.7577083316680641,0.3718136016992579,0.569102612407598,29,20,0.9226774636078087
b6bank,sub1_i24,sub1,50,2,2,False,0.17806035497815154,0.6837947441961248,0.15161558498316907,0.7669573113044542,0.1877826148819024,0.5724484468349137,29,20,0.948225985084587
b6bank,sub1_i24,sub1,50,4,4,False,0.19113421844296208,0.6837947441961248,0.15916953159037273,0.7669573113044542,0.2049662866657569,0.5724484468349137,29,20,0.9325153982744925
b6bank,sub1_i24,sub1,50,8,8,False,0.23045939985154906,0.6837947441961248,0.18558412142072656,0.7669573113044542,0.24697119900009934,0.5724484468349137,29,20,0.9331428149703253
b6bank,sub1_i24,sub1,50,16,16,False,0.24168210084298625,0.6837947441961248,0.19316813389762955,0.7669573113044542,0.2640058839563926,0.5724484468349137,29,20,0.9154421000817782
b6bank,sub1_i24,sub1,50,29,32,True,0.27119495516418735,0.6837947441961248,0.210452307553327,0.7669573113044542,0.29878102812705865,0.5724484468349137,29,20,0.9076712697061202
b6bank,sub1_i25,sub1,50,2,2,False,0.03449528483017228,0.5599511703690122,0.032176404919611934,0.5552922791001681,0.049275059164994084,0.5660277377317718,29,20,0.7000556755227271
b6bank,sub1_i25,sub1,50,4,4,False,0.14039555834547435,0.5599511703690122,0.1040186989409172,0.5552922791001681,0.14972820660041486,0.5660277377317718,29,20,0.9376694046710458
b6bank,sub1_i25,sub1,50,8,8,False,0.16409756188188673,0.5599511703690122,0.11383050181853849,0.5552922791001681,0.18283448902474897,0.5660277377317718,29,20,0.8975197335972758
b6bank,sub1_i25,sub1,50,16,16,False,0.21639797251982484,0.5599511703690122,0.12919051754826394,0.5552922791001681,0.2321133681245915,0.5660277377317718,29,20,0.9322943106132039
b6bank,sub1_i25,sub1,50,29,32,True,0.26044949020576746,0.5599511703690122,0.15585792437628743,0.5552922791001681,0.28638601416610954,0.5660277377317718,29,20,0.9094350887355191
b6bank,sub1_i26,sub1,50,2,2,False,0.22754458813645284,0.705559700344713,0.19306526548712577,0.7773134111718848,0.24146735641019645,0.5985687188678653,29,20,0.9423409918395259
b6bank,sub1_i26,sub1,50,4,4,False,0.2356298985206544,0.705559700344713,0.20201345558203254,0.7773134111718848,0.25553569109588625,0.5985687188678653,29,20,0.9221017131115259
b6bank,sub1_i26,sub1,50,8,8,False,0.3235408297630433,0.705559700344713,0.25077564999829727,0.7773134111718848,0.33737424861518683,0.5985687188678653,29,20,0.9589968146385646
b6bank,sub1_i26,sub1,50,16,16,False,0.3414415433049657,0.705559700344713,0.26255167894714826,0.7773134111718848,0.3558424138742089,0.5985687188678653,29,20,0.9595302021126296
b6bank,sub1_i26,sub1,50,29,32,True,0.38953454404318744,0.705559700344713,0.29819328566647185,0.7773134111718848,0.4095604769662641,0.5985687188678653,29,20,0.9511038441223267
b6bank,sub1_i27,sub1,50,2,2,False,0.1212140197192706,0.6571946318925828,0.10272058039287157,0.7503422458742902,0.1334273738412477,0.5454290077463786,29,20,0.9084644044893772
b6bank,sub1_i27,sub1,50,4,4,False,0.17149212238432,0.6571946318925828,0.13904697102885355,0.7503422458742902,0.18829029340329506,0.5454290077463786,29,20,0.9107857834020396
b6bank,sub1_i27,sub1,50,8,8,False,0.22373118180881746,0.6571946318925828,0.1736071936532465,0.7503422458742902,0.23986790568031624,0.5454290077463786,29,20,0.9327266237401306
b6bank,sub1_i27,sub1,50,16,16,False,0.23483795937202057,0.6571946318925828,0.17998186337046496,0.7503422458742902,0.25566413431164525,0.5454290077463786,29,20,0.9185408817873596
b6bank,sub1_i27,sub1,50,29,32,True,0.266077748065808,0.6571946318925828,0.19950163783888208,0.7503422458742902,0.2934038937743555,0.5454290077463786,29,20,0.9068650884041679
b6bank,sub1_i28,sub1,50,2,2,False,0.1415103055902195,0.5690921359638613,0.11326473304213258,0.5663687739252656,0.14817143589130555,0.5727428320877135,29,20,0.9550444371344793
b6bank,sub1_i28,sub1,50,4,4,False,0.17029238035874794,0.5690921359638613,0.12244649525490736,0.5663687739252656,0.18478382536275828,0.5727428320877135,29,20,0.9215762257569814
b6bank,sub1_i28,sub1,50,8,8,False,0.21411022731601448,0.5690921359638613,0.14836228996108702,0.5663687739252656,0.24071014225064213,0.5727428320877135,29,20,0.889494000186622
b6bank,sub1_i28,sub1,50,16,16,False,0.27359503930685025,0.5690921359638613,0.16008714283489345,0.5663687739252656,0.29743902092382146,0.5727428320877135,29,20,0.9198357312268117
b6bank,sub1_i28,sub1,50,29,32,True,0.31215509033492816,0.5690921359638613,0.1754496255106417,0.5663687739252656,0.3436032984019073,0.5727428320877135,29,20,0.9084752439419407
b6bank,sub1_i29,sub1,50,2,2,False,0.06855429592416229,0.7017701284447591,0.05964621295037131,0.7921746203786033,0.07872348112076266,0.5779641594480538,29,20,0.8708239898461714
b6bank,sub1_i29,sub1,50,4,4,False,0.19343010331353905,0.7017701284447591,0.16201891119862388,0.7921746203786033,0.21169967676933155,0.5779641594480538,29,20,0.9137005132242169
b6bank,sub1_i29,sub1,50,8,8,False,0.259877869298099,0.7017701284447591,0.20913509971473976,0.7921746203786033,0.2820384446595747,0.5779641594480538,29,20,0.9214271111577574
b6bank,sub1_i29,sub1,50,16,16,False,0.2914404710218267,0.7017701284447591,0.22691152977512563,0.7921746203786033,0.3137538194293452,0.5779641594480538,29,20,0.9288826238096416
b6bank,sub1_i29,sub1,50,29,32,True,0.3242769376970488,0.7017701284447591,0.24727485907031999,0.7921746203786033,0.3503800053087106,0.5779641594480538,29,20,0.925500692915787
b6bank,sub1_i30,sub1,50,2,2,False,0.07180381575896555,0.498866331658818,0.05972692410971514,0.4458547704684894,0.09369362442188867,0.5687921437649297,29,20,0.7663682155750906
b6bank,sub1_i30,sub1,50,4,4,False,0.18067884389896416,0.498866331658818,0.10472860620334412,0.4458547704684894,0.20378720792650096,0.5687921437649297,29,20,0.8866054240466792
b6bank,sub1_i30,sub1,50,8,8,False,0.2592775898603422,0.498866331658818,0.13992492019571334,0.4458547704684894,0.2759450544090799,0.5687921437649297,29,20,0.9395986110915084
b6bank,sub1_i30,sub1,50,16,16,False,0.3044164807264579,0.498866331658818,0.1552012427789492,0.4458547704684894,0.32494428656467345,0.5687921437649297,29,20,0.9368266909529738
